date,temperature_2m,wind_speed_10m,wind_direction_10m,wind_gusts_10m
2026-03-17T04:00,5.4,3.4,122,5.4
2026-03-17T05:00,5.6,4.9,84,8.6
2026-03-17T06:00,5.7,6.6,69,11.5
2026-03-17T07:00,5.3,5.6,84,11.9
2026-03-17T08:00,4.3,3.8,98,10.1
2026-03-17T09:00,4.8,6.2,123,10.8
2026-03-17T10:00,7.3,5.0,109,13.0
2026-03-17T11:00,10.5,4.9,88,15.1
2026-03-17T12:00,13.1,6.8,79,19.8
2026-03-17T13:00,15.4,6.2,73,20.2
2026-03-17T14:00,17.7,6.0,65,19.1
2026-03-17T15:00,19.0,6.3,72,19.1
2026-03-17T16:00,19.8,6.7,82,18.7
2026-03-17T17:00,20.0,7.9,94,19.8
2026-03-17T18:00,19.6,8.3,117,19.8
2026-03-17T19:00,18.0,10.0,139,18.7
2026-03-17T20:00,15.4,16.8,138,31.0
2026-03-17T21:00,13.9,17.6,137,33.8
2026-03-17T22:00,13.1,19.0,137,36.7
2026-03-17T23:00,12.5,18.7,136,37.1
2026-03-18T00:00,12.1,17.1,127,36.4
2026-03-18T01:00,11.4,14.4,113,33.1
2026-03-18T02:00,10.6,12.5,108,27.7
2026-03-18T03:00,9.7,11.0,100,23.4
2026-03-18T04:00,9.0,10.0,99,20.5
2026-03-18T05:00,8.5,8.4,101,18.4
2026-03-18T06:00,8.1,8.0,99,15.5
2026-03-18T07:00,7.7,7.5,101,14.8
2026-03-18T08:00,6.7,6.4,115,13.3
2026-03-18T09:00,8.2,10.3,123,18.0
2026-03-18T10:00,10.8,10.0,116,20.2
2026-03-18T11:00,13.1,9.9,109,23.0
2026-03-18T12:00,15.1,10.1,110,25.6
2026-03-18T13:00,16.6,9.4,119,25.6
2026-03-18T14:00,18.6,9.9,123,24.8
2026-03-18T15:00,19.3,11.6,134,28.1
2026-03-18T16:00,19.0,16.0,140,35.6
2026-03-18T17:00,17.3,23.6,138,50.0
2026-03-18T18:00,15.2,27.0,127,56.2
2026-03-18T19:00,12.7,26.3,122,59.8
2026-03-18T20:00,11.9,27.9,122,60.1
2026-03-18T21:00,11.4,28.8,123,59.4
2026-03-18T22:00,11.0,30.2,125,62.6
2026-03-18T23:00,10.7,30.9,123,63.7
2026-03-19T00:00,10.6,30.6,121,64.1
2026-03-19T01:00,10.3,31.5,120,65.2
2026-03-19T02:00,10.6,30.7,119,68.4
2026-03-19T03:00,10.4,31.7,122,65.2
2026-03-19T04:00,10.2,30.0,118,65.2
2026-03-19T05:00,10.0,26.8,110,61.6
2026-03-19T06:00,9.8,26.0,111,55.1
2026-03-19T07:00,9.7,24.8,106,53.3
2026-03-19T08:00,9.7,20.5,93,50.4
2026-03-19T09:00,10.0,21.4,100,43.6
2026-03-19T10:00,11.2,18.4,88,46.4
2026-03-19T11:00,12.4,24.0,108,51.1
2026-03-19T12:00,13.4,26.5,113,58.3
2026-03-19T13:00,14.6,26.8,117,59.0
2026-03-19T14:00,15.3,26.0,114,60.5
2026-03-19T15:00,15.8,24.7,114,57.2
2026-03-19T16:00,15.6,22.7,111,54.7
2026-03-19T17:00,15.6,21.6,111,50.8
2026-03-19T18:00,15.1,19.2,110,47.5
2026-03-19T19:00,14.0,17.4,109,41.4
2026-03-19T20:00,12.7,13.4,102,36.0
2026-03-19T21:00,11.2,11.4,103,26.6
2026-03-19T22:00,10.3,12.0,123,22.7
2026-03-19T23:00,9.6,11.9,105,25.2
2026-03-20T00:00,8.3,10.1,85,22.7
2026-03-20T01:00,7.6,9.6,84,18.7
2026-03-20T02:00,7.1,10.0,84,18.0
2026-03-20T03:00,6.3,9.6,82,18.7
2026-03-20T04:00,5.9,9.3,75,18.4
2026-03-20T05:00,5.4,8.9,71,17.6
2026-03-20T06:00,5.0,8.9,76,16.9
2026-03-20T07:00,4.8,7.7,79,16.6
2026-03-20T08:00,4.6,7.6,71,14.0
2026-03-20T09:00,5.2,9.6,70,17.3
2026-03-20T10:00,8.4,9.1,63,18.4
2026-03-20T11:00,11.8,5.4,56,16.6
2026-03-20T12:00,14.6,8.9,96,22.0
2026-03-20T13:00,16.1,14.3,118,33.1
2026-03-20T14:00,17.4,16.0,123,35.3
2026-03-20T15:00,17.8,13.8,121,36.7
2026-03-20T16:00,18.0,11.8,119,32.4
2026-03-20T17:00,17.9,10.1,115,28.1
2026-03-20T18:00,17.3,8.9,109,24.1
2026-03-20T19:00,16.0,6.6,125,19.4
2026-03-20T20:00,13.6,13.1,150,16.9
2026-03-20T21:00,11.6,14.5,138,28.1
2026-03-20T22:00,10.6,13.2,135,27.7
2026-03-20T23:00,9.7,13.0,143,25.6
2026-03-21T00:00,9.1,11.4,139,24.8
2026-03-21T01:00,8.2,7.1,124,21.2
2026-03-21T02:00,6.8,4.8,115,13.0
2026-03-21T03:00,5.8,4.3,92,9.0
2026-03-21T04:00,4.9,4.3,85,8.6
2026-03-21T05:00,3.8,3.1,103,8.3
2026-03-21T06:00,3.5,2.6,102,5.8
2026-03-21T07:00,3.3,4.2,110,6.8
2026-03-21T08:00,3.4,6.0,123,9.7
2026-03-21T09:00,5.2,9.0,123,15.5
2026-03-21T10:00,8.1,7.6,133,17.3
2026-03-21T11:00,10.9,7.6,133,19.8
2026-03-21T12:00,13.1,8.1,129,22.0
2026-03-21T13:00,14.6,6.8,119,22.0
2026-03-21T14:00,16.2,4.8,112,20.5
2026-03-21T15:00,17.2,3.7,76,16.6
2026-03-21T16:00,17.6,3.4,47,15.5
2026-03-21T17:00,17.6,3.6,30,14.8
2026-03-21T18:00,17.4,3.6,37,13.7
2026-03-21T19:00,16.7,1.8,45,11.5
2026-03-21T20:00,15.1,0.9,323,3.2
2026-03-21T21:00,14.1,1.1,279,2.9
2026-03-21T22:00,12.4,7.9,160,11.9
2026-03-21T23:00,9.8,11.5,155,23.4
2026-03-22T00:00,8.8,5.8,171,21.2
2026-03-22T01:00,8.2,5.8,150,10.4
2026-03-22T02:00,7.5,4.8,153,13.7
2026-03-22T03:00,7.2,7.8,171,14.8
2026-03-22T04:00,6.9,5.3,188,14.4
2026-03-22T05:00,6.7,5.4,194,10.1
2026-03-22T06:00,6.2,5.2,209,10.1
2026-03-22T07:00,6.5,7.7,234,14.0
2026-03-22T08:00,6.2,8.0,245,15.1
2026-03-22T09:00,7.2,9.3,243,16.9
2026-03-22T10:00,9.3,7.9,249,18.4
2026-03-22T11:00,11.6,8.1,266,21.2
2026-03-22T12:00,13.4,10.9,286,27.7
2026-03-22T13:00,14.9,14.7,290,34.9
2026-03-22T14:00,16.1,16.7,298,40.7
2026-03-22T15:00,16.4,17.2,307,40.0
2026-03-22T16:00,16.5,17.2,312,40.7
2026-03-22T17:00,16.0,14.6,315,39.2
2026-03-22T18:00,15.4,11.9,322,33.5
2026-03-22T19:00,14.6,10.2,324,25.9
2026-03-22T20:00,13.4,4.7,288,20.2
2026-03-22T21:00,12.1,8.8,227,15.8
2026-03-22T22:00,10.4,3.5,15,16.2
2026-03-22T23:00,10.1,5.3,278,9.0
2026-03-23T00:00,9.1,4.3,246,10.1
2026-03-23T01:00,8.8,5.3,252,9.0
2026-03-23T02:00,7.8,4.2,223,10.8
2026-03-23T03:00,7.6,1.0,292,5.4
2026-03-23T04:00,6.8,1.2,141,1.8
2026-03-23T05:00,6.4,3.3,174,5.4
2026-03-23T06:00,6.3,3.3,167,5.8
2026-03-23T07:00,6.8,5.4,206,9.7
2026-03-23T08:00,7.0,4.2,205,11.2
2026-03-23T09:00,7.4,4.6,222,11.2
2026-03-23T10:00,8.1,4.0,249,13.0
2026-03-23T11:00,9.1,2.2,270,13.0
2026-03-23T12:00,10.4,2.7,318,13.0
2026-03-23T13:00,12.1,3.9,326,16.2
2026-03-23T14:00,12.9,3.2,317,17.3
2026-03-23T15:00,13.9,3.1,310,15.8
2026-03-23T16:00,14.5,5.1,328,18.7
2026-03-23T17:00,14.8,6.6,325,20.2
2026-03-23T18:00,14.5,7.6,308,19.8
2026-03-23T19:00,13.9,7.9,300,19.8
2026-03-23T20:00,12.4,8.0,290,16.6
2026-03-23T21:00,11.3,5.1,262,15.1
2026-03-23T22:00,10.4,5.0,268,9.0
2026-03-23T23:00,9.9,5.6,277,10.1
2026-03-24T00:00,8.9,5.2,290,10.1
2026-03-24T01:00,8.2,2.9,277,8.3
2026-03-24T02:00,7.1,4.3,268,4.3
2026-03-24T03:00,6.4,4.1,236,6.8
2026-03-24T04:00,6.2,5.3,218,10.1
2026-03-24T05:00,5.5,3.2,232,9.4
2026-03-24T06:00,5.0,4.8,217,7.2
2026-03-24T07:00,4.8,4.9,216,8.6
2026-03-24T08:00,3.8,4.4,218,8.3
2026-03-24T09:00,5.3,3.6,186,7.6
2026-03-24T10:00,7.4,2.0,265,9.7
2026-03-24T11:00,9.5,1.5,300,11.2
2026-03-24T12:00,11.7,1.9,304,13.3
2026-03-24T13:00,13.8,3.3,299,15.5
2026-03-24T14:00,15.8,4.0,306,18.4
2026-03-24T15:00,16.6,4.0,321,17.3
2026-03-24T16:00,17.0,3.6,340,17.3
2026-03-24T17:00,17.0,3.1,3,15.8
2026-03-24T18:00,16.7,3.4,357,13.7
2026-03-24T19:00,16.1,3.2,344,12.2
2026-03-24T20:00,14.2,3.2,341,7.6
2026-03-24T21:00,12.8,1.8,11,5.8
2026-03-24T22:00,11.7,1.1,99,2.9
2026-03-24T23:00,10.8,2.1,142,3.6
2026-03-25T00:00,9.9,3.8,169,6.8
2026-03-25T01:00,8.9,4.3,185,7.9
2026-03-25T02:00,7.9,2.5,210,6.8
2026-03-25T03:00,7.3,2.2,185,3.6
2026-03-25T04:00,7.2,5.9,166,11.9
2026-03-25T05:00,5.9,3.8,180,11.2
2026-03-25T06:00,5.7,4.3,208,6.8
2026-03-25T07:00,6.1,6.9,247,11.5
2026-03-25T08:00,6.2,11.5,267,22.3
2026-03-25T09:00,7.3,13.9,271,26.3
2026-03-25T10:00,9.1,12.8,269,28.1
2026-03-25T11:00,11.1,13.2,268,31.3
2026-03-25T12:00,13.1,17.9,276,41.4
2026-03-25T13:00,14.2,26.8,280,59.0
2026-03-25T14:00,12.9,26.4,279,59.4
2026-03-25T15:00,12.5,26.7,280,60.5
2026-03-25T16:00,11.7,22.0,290,57.2
2026-03-25T17:00,11.2,21.7,306,49.7
2026-03-25T18:00,12.1,26.8,306,58.7
2026-03-25T19:00,10.6,24.3,307,63.7
2026-03-25T20:00,10.1,21.4,298,51.1
2026-03-25T21:00,8.9,20.6,293,45.7
2026-03-25T22:00,8.4,22.6,291,46.8
2026-03-25T23:00,7.9,22.6,287,47.9
2026-03-26T00:00,7.7,22.0,287,47.2
2026-03-26T01:00,6.9,21.7,294,47.2
2026-03-26T02:00,6.4,21.0,291,45.4
2026-03-26T03:00,6.1,19.4,291,43.6
2026-03-26T04:00,5.5,19.1,298,40.7
2026-03-26T05:00,5.2,18.0,292,40.0
2026-03-26T06:00,4.8,16.7,296,37.4
2026-03-26T07:00,4.2,15.2,296,34.9
2026-03-26T08:00,4.1,15.1,299,31.3
2026-03-26T09:00,4.6,13.3,297,31.0
2026-03-26T10:00,5.8,15.5,297,34.9
2026-03-26T11:00,6.9,17.8,303,41.4
2026-03-26T12:00,8.1,19.5,306,44.6
2026-03-26T13:00,9.1,22.9,309,51.8
2026-03-26T14:00,10.4,23.6,313,53.6
2026-03-26T15:00,10.3,24.2,316,54.0
2026-03-26T16:00,10.1,24.6,316,55.8
2026-03-26T17:00,10.1,24.8,316,55.4
2026-03-26T18:00,9.6,23.2,318,54.7
2026-03-26T19:00,9.4,18.5,316,50.4
2026-03-26T20:00,9.2,16.5,311,40.0
2026-03-26T21:00,8.4,16.1,304,34.2
2026-03-26T22:00,8.1,16.5,304,34.6
2026-03-26T23:00,7.7,16.5,305,34.6
2026-03-27T00:00,7.2,15.0,307,34.2
2026-03-27T01:00,6.6,13.5,304,31.0
2026-03-27T02:00,7.1,13.7,309,27.4
2026-03-27T03:00,6.6,13.3,306,28.1
2026-03-27T04:00,5.8,12.5,305,27.4
2026-03-27T05:00,5.2,11.5,310,25.2
2026-03-27T06:00,4.7,10.2,307,23.4
2026-03-27T07:00,4.0,8.6,301,20.2
2026-03-27T08:00,3.9,9.8,294,16.9
2026-03-27T09:00,4.6,8.6,286,19.1
2026-03-27T10:00,6.1,10.6,289,25.6
2026-03-27T11:00,7.9,13.8,306,33.1
2026-03-27T12:00,9.1,16.4,315,39.2
2026-03-27T13:00,9.9,17.3,314,42.1
2026-03-27T14:00,10.9,17.7,316,43.2
2026-03-27T15:00,11.4,17.8,322,43.6
2026-03-27T16:00,11.7,17.5,320,43.9
2026-03-27T17:00,11.9,18.3,323,45.0
2026-03-27T18:00,11.6,18.5,324,43.6
2026-03-27T19:00,11.1,17.0,324,42.5
2026-03-27T20:00,10.1,14.3,289,38.2
2026-03-27T21:00,9.1,14.0,288,29.2
2026-03-27T22:00,8.3,13.9,294,28.4
2026-03-27T23:00,7.6,13.2,302,28.1
2026-03-28T00:00,6.6,9.5,307,25.9
2026-03-28T01:00,5.6,7.4,302,18.4
2026-03-28T02:00,5.1,6.9,290,13.7
2026-03-28T03:00,4.5,6.1,302,12.6
2026-03-28T04:00,4.0,6.8,305,12.6
2026-03-28T05:00,3.7,6.2,296,13.0
2026-03-28T06:00,3.2,7.0,274,12.2
2026-03-28T07:00,2.8,9.4,269,17.3
2026-03-28T08:00,2.8,10.0,287,18.7
2026-03-28T09:00,4.0,10.4,279,19.1
2026-03-28T10:00,6.3,8.1,282,20.5
2026-03-28T11:00,9.1,10.7,278,27.0
2026-03-28T12:00,10.6,14.8,283,35.3
2026-03-28T13:00,10.6,17.1,288,38.9
2026-03-28T14:00,10.0,15.6,278,40.3
2026-03-28T15:00,10.1,15.5,275,35.3
2026-03-28T16:00,10.1,15.7,275,35.6
2026-03-28T17:00,9.4,15.1,272,34.6
2026-03-28T18:00,8.9,16.0,272,31.7
2026-03-28T19:00,8.8,20.4,292,41.0
2026-03-28T20:00,9.2,19.2,328,40.3
2026-03-28T21:00,8.1,21.0,324,42.1
2026-03-28T22:00,7.7,19.2,320,43.2
2026-03-28T23:00,7.4,18.9,324,40.3
2026-03-29T00:00,7.1,17.9,320,39.2
2026-03-29T01:00,6.8,17.5,320,37.1
2026-03-29T02:00,5.7,18.3,322,36.4
2026-03-29T03:00,5.2,19.7,318,40.3
2026-03-29T04:00,4.8,18.3,325,41.8
2026-03-29T05:00,4.3,18.2,334,38.2
2026-03-29T06:00,4.2,18.0,334,37.8
2026-03-29T07:00,3.5,18.8,331,39.2
2026-03-29T08:00,3.1,20.0,333,40.7
2026-03-29T09:00,3.8,18.0,328,48.2
2026-03-29T10:00,5.1,20.7,333,46.4
2026-03-29T11:00,6.6,21.4,332,48.6
2026-03-29T12:00,8.4,25.2,350,54.7
2026-03-29T13:00,9.6,25.9,353,58.3
2026-03-29T14:00,10.3,23.4,344,58.0
2026-03-29T15:00,10.2,23.8,331,56.5
2026-03-29T16:00,10.7,24.4,335,54.7
2026-03-29T17:00,10.9,22.1,325,54.4
2026-03-29T18:00,10.9,20.8,323,50.0
2026-03-29T19:00,10.8,18.1,327,45.4
2026-03-29T20:00,9.6,14.8,307,37.1
2026-03-29T21:00,8.2,13.0,295,30.2
2026-03-29T22:00,7.2,13.0,296,25.6
2026-03-29T23:00,6.4,12.4,303,25.9
2026-03-30T00:00,5.7,11.9,301,24.1
2026-03-30T01:00,5.2,11.5,297,23.4
2026-03-30T02:00,4.9,10.2,288,23.0
2026-03-30T03:00,4.7,11.3,287,21.2
2026-03-30T04:00,4.4,11.3,288,22.0
2026-03-30T05:00,4.2,10.0,285,21.6
2026-03-30T06:00,4.1,9.6,264,19.1
2026-03-30T07:00,4.7,10.3,269,20.2
2026-03-30T08:00,5.3,10.1,268,22.0
2026-03-30T09:00,6.1,10.5,263,20.2
2026-03-30T10:00,7.2,11.9,269,24.8
2026-03-30T11:00,8.1,14.2,273,31.3
2026-03-30T12:00,8.4,16.9,268,36.7
2026-03-30T13:00,8.6,18.4,261,40.0
2026-03-30T14:00,10.1,25.4,273,41.8
2026-03-30T15:00,10.2,26.3,273,56.2
2026-03-30T16:00,10.1,22.2,268,56.2
2026-03-30T17:00,10.0,27.2,271,58.0
2026-03-30T18:00,10.2,22.4,265,55.4
2026-03-30T19:00,10.2,22.0,271,47.2
2026-03-30T20:00,10.9,21.6,278,45.4
2026-03-30T21:00,11.1,21.3,286,44.6
2026-03-30T22:00,10.9,23.3,296,45.4
2026-03-30T23:00,10.8,22.9,297,46.8
2026-03-31T00:00,10.4,21.9,290,46.1
2026-03-31T01:00,9.9,20.9,292,45.0
2026-03-31T02:00,9.6,19.3,295,42.8
2026-03-31T03:00,9.2,18.6,297,38.9
2026-03-31T04:00,8.9,18.5,308,37.8
2026-03-31T05:00,7.9,17.8,315,37.4
2026-03-31T06:00,6.7,16.4,315,36.4
2026-03-31T07:00,5.9,14.8,310,32.8
2026-03-31T08:00,5.9,13.7,310,29.9
2026-03-31T09:00,6.7,12.8,296,27.7
2026-03-31T10:00,7.9,16.0,303,36.0
2026-03-31T11:00,9.4,16.9,306,39.6
2026-03-31T12:00,10.9,22.3,315,49.3
2026-03-31T13:00,11.3,24.5,319,54.7
2026-03-31T14:00,11.4,23.7,321,54.4
2026-03-31T15:00,11.5,22.4,316,52.9
2026-03-31T16:00,11.9,23.8,320,52.9
2026-03-31T17:00,11.7,23.5,318,53.3
2026-03-31T18:00,11.6,21.4,318,53.3
2026-03-31T19:00,11.4,17.0,319,46.4
2026-03-31T20:00,11.1,15.4,316,35.3
2026-03-31T21:00,10.7,15.4,315,32.0
2026-03-31T22:00,10.6,16.6,317,34.2
2026-03-31T23:00,10.4,17.1,323,36.0
